time,seconds_elapsed,z,y,x
1699734124722799000,14.996799072265626,-0.004282895475625992,0.0007600661483593285,-0.1260729730129242
1699734124732839200,15.006839111328125,0.011642275378108025,0.002374740783125162,-0.1391725391149521
1699734124742849000,15.01684912109375,0.021454159170389175,0.005660282447934151,-0.15027499198913574
1699734124752889000,15.02688916015625,0.018872223794460297,0.003204049076884985,-0.15170884132385254
1699734124762899200,15.036899169921876,0.009880860336124897,0.0037444045301526785,-0.1486097127199173
1699734124772939300,15.046939208984375,-0.0001597896625753492,0.0025651566684246063,-0.1503029465675354
1699734124782949000,15.05694921875,0.00122558674775064,-0.0005243764026090503,-0.17193233966827393
1699734124792990200,15.066990234375,0.0091732582077384,0.003412840887904167,-0.21140891313552856
1699734124802999300,15.076999267578126,0.014928882010281086,0.003949734382331371,-0.24890463054180145
1699734124813040400,15.087040283203125,0.008807872422039509,0.007129814941436052,-0.2810194194316864
1699734124823049000,15.097049072265625,-0.00755112711340189,0.0013012205017730594,-0.3075580894947052
1699734124833090000,15.107090087890626,-0.024142621085047722,0.0006785734440200031,-0.33586108684539795
1699734124843099100,15.11709912109375,-0.03323332220315933,0.001181378262117505,-0.3777470290660858
1699734124853140200,15.12714013671875,-0.04134238138794899,0.0057106162421405315,-0.43224036693573
1699734124863149000,15.137149169921875,-0.056418269872665405,0.008705873973667622,-0.48546284437179565
1699734124873190100,15.147190185546876,-0.07529634982347488,0.0073196981102228165,-0.5302057862281799
1699734124883199200,15.15719921875,-0.09520667791366577,0.00911413598805666,-0.5894992351531982
1699734124893209300,15.167209228515626,-0.0928063690662384,0.014680941589176655,-0.6688318848609924
1699734124903250200,15.177250244140625,-0.06343809515237808,0.028673190623521805,-0.7639424204826355
1699734124913259300,15.18725927734375,-0.018195515498518944,0.054728224873542786,-0.8668277859687805
1699734124923300400,15.19730029296875,0.02870035357773304,0.10196418315172195,-0.9848026037216187
1699734124933309200,15.20730908203125,0.05976000428199768,0.2170175313949585,-1.1082278490066528
1699734124943350000,15.21735009765625,0.078965924680233,0.29437756538391113,-1.2033658027648926
1699734124953359000,15.227359130859375,0.07749506086111069,0.44286078214645386,-1.3034106492996216
1699734124963400200,15.237400146484376,0.06030994653701782,0.6717000603675842,-1.42577064037323
1699734124973409300,15.2474091796875,0.024380173534154892,0.7579963803291321,-1.4795039892196655
1699734124983450000,15.2574501953125,-0.004298608284443617,0.6096468567848206,-1.4138215780258179
1699734124993459200,15.267459228515625,-0.003885285696014762,0.017290573567152023,-1.2174872159957886
1699734125003500300,15.277500244140626,0.02912539429962635,0.01805303618311882,-1.2364436388015747
1699734125013510100,15.28751025390625,0.10611391812562943,0.05772455036640167,-1.3222041130065918
1699734125023550200,15.29755029296875,0.18491818010807037,0.03668850660324097,-1.410009503364563
1699734125033560300,15.307560302734375,0.25968271493911743,0.07265129685401917,-1.5096235275268555
1699734125043600100,15.31760009765625,0.3249269425868988,0.32319802045822144,-1.6587568521499634
1699734125053610000,15.32760986328125,0.37549638748168945,0.6760035157203674,-1.7680553197860718
1699734125063650000,15.337650146484375,0.4236287772655487,0.9538707733154297,-1.8980951309204102
1699734125073660200,15.34766015625,0.42657262086868286,0.9213005900382996,-1.9405487775802612
1699734125083700200,15.3577001953125,0.40509262681007385,0.8101133704185486,-1.8928124904632568
1699734125093710000,15.3677099609375,0.4047253727912903,0.5784093141555786,-1.7848854064941406
1699734125103750100,15.377750244140625,0.40294691920280457,0.36609330773353577,-1.7209410667419434
1699734125113760300,15.38776025390625,0.38474127650260925,0.2963206171989441,-1.6694411039352417
1699734125123800300,15.39780029296875,0.37455204129219055,0.22009721398353577,-1.6284617185592651
1699734125133810200,15.40781005859375,0.366597443819046,0.11268100887537003,-1.615904450416565
1699734125143850000,15.41785009765625,0.36574843525886536,0.06298588961362839,-1.6372896432876587
1699734125153860000,15.427860107421875,0.3382752537727356,0.1569557934999466,-1.6606183052062988
1699734125163900200,15.437900146484376,0.31958916783332825,0.23321647942066193,-1.671813726425171
1699734125173910000,15.447909912109376,0.3330344259738922,0.08611144870519638,-1.6553902626037598
1699734125183950000,15.4579501953125,0.3575810492038727,-0.1962089240550995,-1.586395263671875
1699734125193960200,15.467960205078125,0.3943009674549103,-0.25786563754081726,-1.5355485677719116
1699734125204000300,15.478000244140626,0.4383816123008728,-0.2122398167848587,-1.5165966749191284
1699734125214010000,15.488010009765626,0.48941683769226074,-0.09229051321744919,-1.5374468564987183
1699734125224050200,15.49805029296875,0.49925482273101807,0.0725085511803627,-1.5838122367858887
1699734125234060300,15.508060302734375,0.5010737776756287,0.24167734384536743,-1.6145299673080444
1699734125244100000,15.51810009765625,0.4831698536872864,0.2908528745174408,-1.624808669090271
1699734125254110200,15.528110107421876,0.4579145610332489,0.17597582936286926,-1.6162223815917969
1699734125264150000,15.53814990234375,0.4478781819343567,0.046965379267930984,-1.631394624710083
1699734125274160000,15.54816015625,0.4488843083381653,0.03213343396782875,-1.6649222373962402
1699734125284200200,15.5582001953125,0.4245765805244446,0.07924901694059372,-1.6736327409744263
1699734125294210300,15.568210205078126,0.3911600410938263,0.14214196801185608,-1.641913652420044
1699734125304251100,15.578251220703125,0.36709490418434143,0.27604222297668457,-1.6029284000396729
1699734125314260200,15.58826025390625,0.3544715344905853,0.43532031774520874,-1.6083825826644897
1699734125324270300,15.598270263671875,0.3456902801990509,0.6852608919143677,-1.6245779991149902
1699734125334310400,15.608310302734376,0.2985267639160156,0.9689714312553406,-1.639824390411377
1699734125344320000,15.618320068359376,0.23945866525173187,1.1355148553848267,-1.648430347442627
1699734125354360000,15.628360107421875,0.18994969129562378,1.054502010345459,-1.6854618787765503
1699734125364370200,15.6383701171875,0.14507517218589783,0.7904499173164368,-1.7471215724945068
1699734125374410200,15.64841015625,0.08744675666093826,0.5941845178604126,-1.7888178825378418
1699734125384420000,15.658420166015626,0.03961212560534477,0.4856188893318176,-1.8295232057571411
1699734125394460200,15.668460205078125,0.006392651703208685,0.4998266100883484,-1.8471901416778564
1699734125404470300,15.67847021484375,-0.012998622842133045,0.7058306336402893,-1.8409678936004639
1699734125414511000,15.688510986328126,-0.019057314842939377,0.79551100730896,-1.900741457939148
1699734125424520200,15.698520263671876,0.005942577496170998,0.49201926589012146,-1.9211431741714478
1699734125434561300,15.708561279296875,0.0463818795979023,0.24760261178016663,-1.923214316368103
1699734125444570000,15.718570068359375,0.05802655220031738,0.03788985684514046,-1.9006799459457397
1699734125454611000,15.72861083984375,0.12105239182710648,-0.08681132644414902,-1.926576018333435
1699734125464620000,15.7386201171875,0.1402396708726883,-0.0239572636783123,-1.9464943408966064
1699734125474661000,15.7486611328125,0.12793585658073425,0.0902169793844223,-1.9552260637283325
1699734125484670200,15.758670166015625,0.13390827178955078,0.11894077062606812,-1.9174970388412476
1699734125494711000,15.7687109375,0.15929165482521057,0.06743603199720383,-1.8746438026428223
1699734125504720100,15.77872021484375,0.17969545722007751,0.014927816577255726,-1.807433843612671
1699734125514761200,15.78876123046875,0.2098000943660736,0.027220169082283974,-1.759972333908081
1699734125524771300,15.798771240234375,0.23091444373130798,0.11107192933559418,-1.7601526975631714
1699734125534811100,15.80881103515625,0.2249486893415451,0.19696898758411407,-1.7768911123275757
1699734125544821200,15.8188212890625,0.22913384437561035,0.30550479888916016,-1.7891656160354614
1699734125554861000,15.828861083984375,0.2240259051322937,0.3367338180541992,-1.7798038721084595
1699734125564871200,15.83887109375,0.2114856094121933,0.19093959033489227,-1.7094907760620117
1699734125574911200,15.8489111328125,0.18189603090286255,0.032763008028268814,-1.6243666410446167
1699734125584921000,15.858921142578126,0.172336608171463,-0.012117116712033749,-1.5927388668060303
1699734125594962000,15.8689619140625,0.17067480087280273,0.0177017655223608,-1.611278772354126
1699734125604971800,15.8789716796875,0.19428132474422455,0.08450529724359512,-1.6617909669876099
1699734125615011800,15.88901171875,0.23796649277210236,0.1491234451532364,-1.6917943954467773
1699734125625022000,15.89902197265625,0.25435373187065125,0.18686603009700775,-1.6441128253936768
1699734125635062000,15.90906201171875,0.24000167846679688,0.12000070512294769,-1.5178828239440918
1699734125645072000,15.91907177734375,0.20116879045963287,0.03447195515036583,-1.3763352632522583
1699734125655112000,15.92911181640625,0.19930191338062286,0.17196829617023468,-1.2972222566604614
1699734125665122000,15.9391220703125,0.18586787581443787,0.33210524916648865,-1.2682849168777466
1699734125675162000,15.949162109375,0.1698409616947174,0.24647635221481323,-1.207648515701294
1699734125685172000,15.959171875,0.125130757689476,0.12148941308259964,-1.129126787185669
1699734125695211800,15.969211669921876,0.0779254212975502,0.030896397307515144,-1.0771136283874512
1699734125705222000,15.979221923828124,0.09720378369092941,-0.019170764833688736,-1.0527830123901367
1699734125715262000,15.989261962890625,0.10583961009979248,-0.013676397502422333,-1.042539358139038
1699734125725272000,15.99927197265625,0.07864581048488617,0.011030812747776508,-1.0413460731506348
1699734125735312000,16.009311767578126,0.07357701659202576,0.003954527899622917,-1.0262876749038696
1699734125745322000,16.019322021484374,0.07796190679073334,0.026667030528187752,-1.0055123567581177
1699734125755332000,16.02933203125,0.1743326485157013,-0.00815166998654604,-1.0032604932785034
1699734125765372200,16.0393720703125,0.23855291306972504,-0.04110296070575714,-1.0259028673171997
1699734125775382000,16.049382080078125,0.24008557200431824,-0.008682438172399998,-1.0744198560714722
1699734125785422000,16.059422119140624,0.2546120584011078,-0.015616776421666145,-1.1368211507797241
1699734125795432000,16.069431884765624,0.22912026941776276,-0.10636292397975922,-1.2277867794036865
1699734125805472000,16.079471923828127,0.21871156990528107,-0.06081168353557587,-1.2634238004684448
1699734125815481900,16.08948193359375,0.21356074512004852,0.09641841799020767,-1.2482670545578003
1699734125825522000,16.09952197265625,0.19904838502407074,0.18106192350387573,-1.165379285812378
1699734125835532000,16.109531982421874,0.15698641538619995,0.27252551913261414,-0.9370425343513489
1699734125845572000,16.119572021484377,0.07897870242595673,0.30903932452201843,-0.6217650175094604
1699734125855582000,16.12958203125,0.14203622937202454,0.18049627542495728,-0.40305984020233154
1699734125865622000,16.1396220703125,0.25374412536621094,0.03789891302585602,-0.2472553253173828
1699734125875632000,16.149632080078124,0.2583431303501129,0.010570619255304337,-0.21452321112155914
1699734125885672000,16.159671875,0.30153268575668335,0.007937551476061344,-0.23011256754398346
1699734125895681800,16.169681884765627,0.2936297655105591,-0.02532932534813881,-0.21800769865512848
1699734125905721900,16.179721923828126,0.2677622139453888,-0.0758308470249176,-0.22556494176387787
1699734125915732000,16.18973193359375,0.3032775819301605,-0.1391642838716507,-0.2780023217201233
1699734125925772800,16.199772705078125,0.35045069456100464,-0.14349138736724854,-0.3775171935558319
1699734125935782000,16.209781982421877,0.2998780608177185,-0.11358009278774261,-0.49448108673095703
1699734125945823000,16.219822998046876,0.278766930103302,-0.10324649512767792,-0.6073509454727173
1699734125955832000,16.22983203125,0.2817424535751343,-0.19125410914421082,-0.765856921672821
1699734125965873000,16.239872802734375,0.3338112533092499,-0.27104562520980835,-0.9814896583557129
1699734125975882000,16.249882080078127,0.34218236804008484,-0.4312294125556946,-1.254963755607605
1699734125985923000,16.259923095703126,0.5433181524276733,-0.8307672142982483,-1.6103509664535522
1699734125995932000,16.269931884765626,0.49788567423820496,-0.041860099881887436,-1.0899999141693115
1699734126005972700,16.27997265625,0.08695860207080841,0.2858482599258423,0.6060124039649963
1699734126015981800,16.28998193359375,0.2429623156785965,0.29842159152030945,-0.2485901117324829
1699734126026023000,16.30002294921875,0.33152785897254944,0.39144501090049744,0.11561181396245956
1699734126036033000,16.310032958984376,0.2832415699958801,0.48878780007362366,-0.03777321055531502
1699734126046072800,16.32007275390625,0.2841976284980774,0.3383389115333557,0.03062262386083603
1699734126056083000,16.3300830078125,0.2478758543729782,0.09621574729681015,0.006138320080935955
1699734126066123000,16.340123046875,0.336082398891449,0.10941730439662933,0.018985142931342125
1699734126076133000,16.350133056640626,0.41806596517562866,0.14066709578037262,0.022952187806367874
1699734126086173200,16.360173095703125,0.42394062876701355,0.14512497186660767,0.010696852579712868
